LECROYWaveRunneržR,21150,Waveform
Segments,1,SegmentSize,100002
Segment,TrigTime,TimeSinceSegment1
#1,31-May-2022 16:34:08,0                 
Time,Ampl
-5.69819626e-010,365.303
4.30180374e-010,332.094
1.43018037e-009,332.094
2.43018037e-009,332.094
3.43018037e-009,365.303
4.43018037e-009,332.094
5.43018037e-009,298.884
6.43018037e-009,332.094
7.43018037e-009,332.094
8.43018037e-009,332.094
9.43018037e-009,298.884
1.04301804e-008,332.094
1.14301804e-008,332.094
1.24301804e-008,332.094
1.34301804e-008,332.094
1.44301804e-008,298.884
1.54301804e-008,332.094
1.64301804e-008,265.675
1.74301804e-008,332.094
1.84301804e-008,332.094
1.94301804e-008,332.094
2.04301804e-008,332.094
2.14301804e-008,298.884
2.24301804e-008,332.094
2.34301804e-008,298.884
2.44301804e-008,265.675
2.54301804e-008,265.675
2.64301804e-008,332.094
2.74301804e-008,298.884
2.84301804e-008,298.884
2.94301804e-008,298.884
3.04301804e-008,232.465
3.14301804e-008,265.675
3.24301804e-008,265.675
3.34301804e-008,265.675
3.44301804e-008,265.675
3.54301804e-008,298.884
3.64301804e-008,298.884
3.74301804e-008,232.465
3.84301804e-008,298.884
3.94301804e-008,332.094
4.04301804e-008,265.675
4.14301804e-008,265.675
4.24301804e-008,298.884
4.34301804e-008,265.675
4.44301804e-008,232.465
4.54301804e-008,265.675
4.64301804e-008,265.675
4.74301804e-008,298.884
4.84301804e-008,265.675
4.94301804e-008,232.465
5.04301804e-008,232.465
5.14301804e-008,265.675
5.24301804e-008,298.884
5.34301804e-008,232.465
5.44301804e-008,298.884
5.54301804e-008,232.465
5.64301804e-008,232.465
5.74301804e-008,232.465
5.84301804e-008,199.256
5.94301804e-008,232.465
6.04301804e-008,232.465
6.14301804e-008,232.465
6.24301804e-008,232.465
6.34301804e-008,199.256
6.44301804e-008,232.465
6.54301804e-008,232.465
6.64301804e-008,232.465
6.74301804e-008,199.256
6.84301804e-008,166.047
6.94301804e-008,166.047
7.04301804e-008,166.047
7.14301804e-008,199.256
7.24301804e-008,199.256
7.34301804e-008,199.256
7.44301804e-008,232.465
7.54301804e-008,232.465
7.64301804e-008,199.256
7.74301804e-008,199.256
7.84301804e-008,199.256
7.94301804e-008,232.465
8.04301804e-008,166.047
8.14301804e-008,199.256
8.24301804e-008,166.047
8.34301804e-008,232.465
8.44301804e-008,199.256
8.54301804e-008,199.256
8.64301804e-008,166.047
8.74301804e-008,166.047
8.84301804e-008,199.256
8.94301804e-008,132.837
9.04301804e-008,166.047
9.14301804e-008,199.256
9.24301804e-008,166.047
9.34301804e-008,166.047
9.44301804e-008,199.256
9.54301804e-008,199.256
9.64301804e-008,132.837
9.74301804e-008,166.047
9.84301804e-008,199.256
9.94301804e-008,132.837
1.0043018e-007,166.047
1.0143018e-007,132.837
1.0243018e-007,132.837
1.0343018e-007,132.837
1.0443018e-007,99.6281
1.0543018e-007,132.837
1.0643018e-007,132.837
1.0743018e-007,166.047
1.0843018e-007,132.837
1.0943018e-007,132.837
1.1043018e-007,99.6281
1.1143018e-007,132.837
1.1243018e-007,166.047
1.1343018e-007,132.837
1.1443018e-007,132.837
1.1543018e-007,132.837
1.1643018e-007,132.837
1.1743018e-007,99.6281
1.1843018e-007,99.6281
1.1943018e-007,132.837
1.2043018e-007,66.4187
1.2143018e-007,99.6281
1.2243018e-007,99.6281
1.2343018e-007,132.837
1.2443018e-007,99.6281
1.2543018e-007,99.6281
1.2643018e-007,99.6281
1.2743018e-007,132.837
1.2843018e-007,132.837
1.2943018e-007,99.6281
1.3043018e-007,99.6281
1.3143018e-007,99.6281
1.3243018e-007,99.6281
1.3343018e-007,66.4187
1.3443018e-007,99.6281
1.3543018e-007,132.837
1.3643018e-007,66.4187
1.3743018e-007,99.6281
1.3843018e-007,99.6281
1.3943018e-007,99.6281
1.4043018e-007,99.6281
1.4143018e-007,33.2094
1.4243018e-007,99.6281
1.4343018e-007,99.6281
1.4443018e-007,66.4187
1.4543018e-007,99.6281
1.4643018e-007,66.4187
1.4743018e-007,99.6281
1.4843018e-007,66.4187
1.4943018e-007,33.2094
1.5043018e-007,66.4187
1.5143018e-007,99.6281
1.5243018e-007,66.4187
1.5343018e-007,33.2094
1.5443018e-007,33.2094
1.5543018e-007,66.4187
1.5643018e-007,0
1.5743018e-007,33.2094
1.5843018e-007,66.4187
1.5943018e-007,66.4187
1.6043018e-007,0
1.6143018e-007,66.4187
1.6243018e-007,66.4187
1.6343018e-007,66.4187
1.6443018e-007,33.2094
1.6543018e-007,0
1.6643018e-007,0
1.6743018e-007,66.4187
1.6843018e-007,0
1.6943018e-007,-33.2094
1.7043018e-007,66.4187
1.7143018e-007,0
1.7243018e-007,33.2094
1.7343018e-007,-33.2094
1.7443018e-007,0
1.7543018e-007,33.2094
1.7643018e-007,-33.2094
1.7743018e-007,0
1.7843018e-007,0
1.7943018e-007,0
1.8043018e-007,0
1.8143018e-007,0
1.8243018e-007,33.2094
1.8343018e-007,33.2094
1.8443018e-007,-33.2094
1.8543018e-007,33.2094
1.8643018e-007,0
1.8743018e-007,-33.2094
1.8843018e-007,-33.2094
1.8943018e-007,0
1.9043018e-007,0
1.9143018e-007,0
1.9243018e-007,0
1.9343018e-007,0
1.9443018e-007,-33.2094
1.9543018e-007,0
1.9643018e-007,-33.2094
1.9743018e-007,-33.2094
1.9843018e-007,-33.2094
1.9943018e-007,-33.2094
2.0043018e-007,-33.2094
2.0143018e-007,-33.2094
2.0243018e-007,-33.2094
2.0343018e-007,-66.4187
2.0443018e-007,-66.4187
2.0543018e-007,-66.4187
2.0643018e-007,-33.2094
2.0743018e-007,-66.4187
2.0843018e-007,-66.4187
2.0943018e-007,-33.2094
2.1043018e-007,-66.4187
2.1143018e-007,-66.4187
2.1243018e-007,-66.4187
2.1343018e-007,-99.6281
2.1443018e-007,-33.2094
2.1543018e-007,-66.4187
2.1643018e-007,-66.4187
2.1743018e-007,-66.4187
2.1843018e-007,-66.4187
2.1943018e-007,-33.2094
2.2043018e-007,-99.6281
2.2143018e-007,-66.4187
2.2243018e-007,-33.2094
2.2343018e-007,0
2.2443018e-007,-132.837
2.2543018e-007,-132.837
2.2643018e-007,-99.6281
2.2743018e-007,-99.6281
2.2843018e-007,-66.4187
2.2943018e-007,-66.4187
2.3043018e-007,-99.6281
2.3143018e-007,-66.4187
2.3243018e-007,-99.6281
2.3343018e-007,-132.837
2.3443018e-007,-99.6281
2.3543018e-007,-66.4187
2.3643018e-007,-132.837
2.3743018e-007,-132.837
2.3843018e-007,-166.047
2.3943018e-007,-66.4187
2.4043018e-007,-132.837
2.4143018e-007,-132.837
2.4243018e-007,-66.4187
2.4343018e-007,-132.837
2.4443018e-007,-132.837
2.4543018e-007,-132.837
2.4643018e-007,-132.837
2.4743018e-007,-132.837
2.4843018e-007,-132.837
2.4943018e-007,-132.837
2.5043018e-007,-132.837
2.5143018e-007,-132.837
2.5243018e-007,-132.837
2.5343018e-007,-199.256
2.5443018e-007,-132.837
2.5543018e-007,-132.837
2.5643018e-007,-166.047
2.5743018e-007,-166.047
2.5843018e-007,-132.837
2.5943018e-007,-132.837
2.6043018e-007,-166.047
2.6143018e-007,-166.047
2.6243018e-007,-132.837
2.6343018e-007,-166.047
2.6443018e-007,-199.256
2.6543018e-007,-166.047
2.6643018e-007,-166.047
2.6743018e-007,-132.837
2.6843018e-007,-166.047
2.6943018e-007,-199.256
2.7043018e-007,-232.465
2.7143018e-007,-166.047
2.7243018e-007,-232.465
2.7343018e-007,-199.256
2.7443018e-007,-199.256
2.7543018e-007,-199.256
2.7643018e-007,-166.047
2.7743018e-007,-199.256
2.7843018e-007,-199.256
2.7943018e-007,-232.465
2.8043018e-007,-265.675
2.8143018e-007,-232.465
2.8243018e-007,-166.047
2.8343018e-007,-199.256
2.8443018e-007,-199.256
2.8543018e-007,-265.675
2.8643018e-007,-265.675
2.8743018e-007,-199.256
2.8843018e-007,-232.465
2.8943018e-007,-265.675
2.9043018e-007,-232.465
2.9143018e-007,-199.256
2.9243018e-007,-232.465
2.9343018e-007,-298.884
2.9443018e-007,-232.465
2.9543018e-007,-232.465
2.9643018e-007,-298.884
2.9743018e-007,-265.675
2.9843018e-007,-232.465
2.9943018e-007,-232.465
3.0043018e-007,-232.465
3.0143018e-007,-298.884
3.0243018e-007,-265.675
3.0343018e-007,-232.465
3.0443018e-007,-232.465
3.0543018e-007,-265.675
3.0643018e-007,-232.465
3.0743018e-007,-232.465
3.0843018e-007,-232.465
3.0943018e-007,-298.884
3.1043018e-007,-265.675
3.1143018e-007,-232.465
3.1243018e-007,-265.675
3.1343018e-007,-298.884
3.1443018e-007,-265.675
3.1543018e-007,-265.675
3.1643018e-007,-265.675
3.1743018e-007,-298.884
3.1843018e-007,-332.094
3.1943018e-007,-265.675
3.2043018e-007,-265.675
3.2143018e-007,-265.675
3.2243018e-007,-265.675
3.2343018e-007,-265.675
3.2443018e-007,-332.094
3.2543018e-007,-298.884
3.2643018e-007,-265.675
3.2743018e-007,-298.884
3.2843018e-007,-298.884
