LECROYWaveRunneržR,21150,Waveform
Segments,1,SegmentSize,100002
Segment,TrigTime,TimeSinceSegment1
#1,13-Apr-2022 11:29:22,0                 
Time,Ampl
-8.95819626e-010,-0.0703037
1.04180374e-010,-0.0351519
1.10418037e-009,-0.0527278
2.10418037e-009,-0.0703037
3.10418037e-009,-0.0703037
4.10418037e-009,-0.0527278
5.10418037e-009,-0.0351519
6.10418037e-009,-0.0527278
7.10418037e-009,-0.0527278
8.10418037e-009,-0.0527278
9.10418037e-009,-0.0527278
1.01041804e-008,-0.0878796
1.11041804e-008,-0.0878796
1.21041804e-008,-0.0527278
1.31041804e-008,-0.0527278
1.41041804e-008,-0.0878796
1.51041804e-008,-0.0703037
1.61041804e-008,-0.0703037
1.71041804e-008,-0.0527278
1.81041804e-008,-0.0878796
1.91041804e-008,-0.0878796
2.01041804e-008,-0.0527278
2.11041804e-008,-0.0703037
2.21041804e-008,-0.0703037
2.31041804e-008,-0.0527278
2.41041804e-008,-0.0878796
2.51041804e-008,-0.0527278
2.61041804e-008,-0.0878796
2.71041804e-008,-0.0878796
2.81041804e-008,-0.0527278
2.91041804e-008,-0.0527278
3.01041804e-008,-0.0878796
3.11041804e-008,-0.0703037
3.21041804e-008,-0.0703037
3.31041804e-008,-0.0351519
3.41041804e-008,-0.0878796
3.51041804e-008,-0.0878796
3.61041804e-008,-0.0703037
3.71041804e-008,-0.0527278
3.81041804e-008,-0.0703037
3.91041804e-008,-0.0878796
4.01041804e-008,-0.0703037
4.11041804e-008,-0.0527278
4.21041804e-008,-0.0878796
4.31041804e-008,-0.0878796
4.41041804e-008,-0.0703037
4.51041804e-008,-0.0703037
4.61041804e-008,-0.0878796
4.71041804e-008,-0.105456
4.81041804e-008,-0.0878796
4.91041804e-008,-0.0703037
5.01041804e-008,-0.105456
5.11041804e-008,-0.0878796
5.21041804e-008,-0.0703037
5.31041804e-008,-0.0878796
5.41041804e-008,-0.0878796
5.51041804e-008,-0.105456
5.61041804e-008,-0.0878796
5.71041804e-008,-0.0703037
5.81041804e-008,-0.105456
5.91041804e-008,-0.0878796
6.01041804e-008,-0.0878796
6.11041804e-008,-0.0878796
6.21041804e-008,-0.0878796
6.31041804e-008,-0.0878796
6.41041804e-008,-0.0878796
6.51041804e-008,-0.0703037
6.61041804e-008,-0.105456
6.71041804e-008,-0.0878796
6.81041804e-008,-0.105456
6.91041804e-008,-0.0703037
7.01041804e-008,-0.105456
7.11041804e-008,-0.123031
7.21041804e-008,-0.0703037
7.31041804e-008,-0.0703037
7.41041804e-008,-0.123031
7.51041804e-008,-0.0878796
7.61041804e-008,-0.0703037
7.71041804e-008,-0.0878796
7.81041804e-008,-0.123031
7.91041804e-008,-0.123031
8.01041804e-008,-0.0878796
8.11041804e-008,-0.0703037
8.21041804e-008,-0.0878796
8.31041804e-008,-0.0878796
8.41041804e-008,-0.0878796
8.51041804e-008,-0.0703037
8.61041804e-008,-0.105456
8.71041804e-008,-0.0878796
8.81041804e-008,-0.105456
8.91041804e-008,-0.0878796
9.01041804e-008,-0.105456
9.11041804e-008,-0.105456
9.21041804e-008,-0.0878796
9.31041804e-008,-0.0703037
9.41041804e-008,-0.105456
9.51041804e-008,-0.123031
9.61041804e-008,-0.123031
9.71041804e-008,-0.0878796
9.81041804e-008,-0.123031
9.91041804e-008,-0.123031
1.0010418e-007,-0.0878796
1.0110418e-007,-0.0878796
1.0210418e-007,-0.140607
1.0310418e-007,-0.105456
1.0410418e-007,-0.0878796
1.0510418e-007,-0.105456
1.0610418e-007,-0.123031
1.0710418e-007,-0.105456
1.0810418e-007,-0.0878796
1.0910418e-007,-0.0703037
1.1010418e-007,-0.105456
1.1110418e-007,-0.105456
1.1210418e-007,-0.0878796
1.1310418e-007,-0.0878796
1.1410418e-007,-0.123031
1.1510418e-007,-0.123031
1.1610418e-007,-0.105456
1.1710418e-007,-0.0878796
1.1810418e-007,-0.123031
1.1910418e-007,-0.123031
1.2010418e-007,-0.105456
1.2110418e-007,-0.0878796
1.2210418e-007,-0.105456
1.2310418e-007,-0.123031
1.2410418e-007,-0.0878796
1.2510418e-007,-0.0878796
1.2610418e-007,-0.123031
1.2710418e-007,-0.123031
1.2810418e-007,-0.105456
1.2910418e-007,-0.0878796
1.3010418e-007,-0.123031
1.3110418e-007,-0.105456
1.3210418e-007,-0.0878796
1.3310418e-007,-0.0878796
1.3410418e-007,-0.105456
1.3510418e-007,-0.123031
1.3610418e-007,-0.105456
1.3710418e-007,-0.0878796
1.3810418e-007,-0.123031
1.3910418e-007,-0.105456
1.4010418e-007,-0.105456
1.4110418e-007,-0.105456
1.4210418e-007,-0.105456
1.4310418e-007,-0.105456
1.4410418e-007,-0.105456
1.4510418e-007,-0.0878796
1.4610418e-007,-0.123031
1.4710418e-007,-0.123031
1.4810418e-007,-0.0878796
1.4910418e-007,-0.0878796
1.5010418e-007,-0.123031
1.5110418e-007,-0.105456
1.5210418e-007,-0.105456
1.5310418e-007,-0.0878796
1.5410418e-007,-0.105456
1.5510418e-007,-0.105456
1.5610418e-007,-0.105456
1.5710418e-007,-0.0878796
1.5810418e-007,-0.140607
1.5910418e-007,-0.123031
1.6010418e-007,-0.140607
1.6110418e-007,-0.0878796
1.6210418e-007,-0.123031
1.6310418e-007,-0.123031
1.6410418e-007,-0.123031
1.6510418e-007,-0.105456
1.6610418e-007,-0.105456
1.6710418e-007,-0.123031
1.6810418e-007,-0.105456
1.6910418e-007,-0.0703037
1.7010418e-007,-0.123031
1.7110418e-007,-0.123031
1.7210418e-007,-0.0878796
1.7310418e-007,-0.0703037
1.7410418e-007,-0.123031
1.7510418e-007,-0.105456
1.7610418e-007,-0.105456
1.7710418e-007,-0.0703037
1.7810418e-007,-0.123031
1.7910418e-007,-0.123031
1.8010418e-007,-0.105456
1.8110418e-007,-0.0878796
1.8210418e-007,-0.123031
1.8310418e-007,-0.123031
1.8410418e-007,-0.123031
1.8510418e-007,-0.105456
1.8610418e-007,-0.123031
1.8710418e-007,-0.105456
1.8810418e-007,-0.105456
1.8910418e-007,-0.0878796
1.9010418e-007,-0.140607
1.9110418e-007,-0.123031
1.9210418e-007,-0.123031
1.9310418e-007,-0.0878796
1.9410418e-007,-0.123031
1.9510418e-007,-0.123031
1.9610418e-007,-0.105456
1.9710418e-007,-0.0878796
1.9810418e-007,-0.105456
1.9910418e-007,-0.123031
2.0010418e-007,-0.105456
2.0110418e-007,-0.105456
2.0210418e-007,-0.123031
2.0310418e-007,-0.105456
2.0410418e-007,-0.105456
2.0510418e-007,-0.105456
2.0610418e-007,-0.123031
2.0710418e-007,-0.123031
2.0810418e-007,-0.123031
2.0910418e-007,-0.105456
2.1010418e-007,-0.105456
2.1110418e-007,-0.123031
2.1210418e-007,-0.105456
2.1310418e-007,-0.0878796
2.1410418e-007,-0.105456
2.1510418e-007,-0.123031
2.1610418e-007,-0.0878796
2.1710418e-007,-0.0878796
2.1810418e-007,-0.105456
2.1910418e-007,-0.123031
2.2010418e-007,-0.0703037
2.2110418e-007,-0.0878796
2.2210418e-007,-0.123031
2.2310418e-007,-0.123031
2.2410418e-007,-0.0703037
2.2510418e-007,-0.0878796
2.2610418e-007,-0.123031
2.2710418e-007,-0.123031
2.2810418e-007,-0.0878796
2.2910418e-007,-0.0703037
2.3010418e-007,-0.0878796
2.3110418e-007,-0.123031
2.3210418e-007,-0.0878796
2.3310418e-007,-0.0703037
2.3410418e-007,-0.123031
2.3510418e-007,-0.123031
2.3610418e-007,-0.123031
2.3710418e-007,-0.0878796
2.3810418e-007,-0.105456
2.3910418e-007,-0.105456
2.4010418e-007,-0.105456
2.4110418e-007,-0.0703037
2.4210418e-007,-0.0878796
2.4310418e-007,-0.123031
2.4410418e-007,-0.105456
2.4510418e-007,-0.0878796
2.4610418e-007,-0.0878796
2.4710418e-007,-0.105456
2.4810418e-007,-0.123031
2.4910418e-007,-0.0878796
2.5010418e-007,-0.105456
2.5110418e-007,-0.123031
2.5210418e-007,-0.0878796
2.5310418e-007,-0.105456
2.5410418e-007,-0.105456
2.5510418e-007,-0.105456
2.5610418e-007,-0.105456
2.5710418e-007,-0.0878796
2.5810418e-007,-0.105456
2.5910418e-007,-0.123031
2.6010418e-007,-0.0878796
2.6110418e-007,-0.0703037
2.6210418e-007,-0.0878796
2.6310418e-007,-0.0878796
2.6410418e-007,-0.0878796
2.6510418e-007,-0.0878796
2.6610418e-007,-0.105456
2.6710418e-007,-0.105456
2.6810418e-007,-0.105456
2.6910418e-007,-0.0703037
2.7010418e-007,-0.105456
2.7110418e-007,-0.105456
2.7210418e-007,-0.0878796
2.7310418e-007,-0.0703037
2.7410418e-007,-0.0878796
2.7510418e-007,-0.123031
2.7610418e-007,-0.0878796
2.7710418e-007,-0.0878796
2.7810418e-007,-0.105456
2.7910418e-007,-0.0878796
2.8010418e-007,-0.0878796
2.8110418e-007,-0.0703037
2.8210418e-007,-0.0878796
2.8310418e-007,-0.105456
2.8410418e-007,-0.105456
2.8510418e-007,-0.0878796
2.8610418e-007,-0.0878796
2.8710418e-007,-0.0878796
2.8810418e-007,-0.0878796
2.8910418e-007,-0.0878796
2.9010418e-007,-0.105456
2.9110418e-007,-0.0878796
2.9210418e-007,-0.0878796
2.9310418e-007,-0.105456
2.9410418e-007,-0.0878796
2.9510418e-007,-0.0878796
2.9610418e-007,-0.105456
2.9710418e-007,-0.0878796
2.9810418e-007,-0.0703037
2.9910418e-007,-0.0878796
3.0010418e-007,-0.0703037
3.0110418e-007,-0.0703037
3.0210418e-007,-0.0878796
3.0310418e-007,-0.0878796
3.0410418e-007,-0.105456
3.0510418e-007,-0.0703037
3.0610418e-007,-0.105456
3.0710418e-007,-0.0878796
3.0810418e-007,-0.0878796
3.0910418e-007,-0.0703037
3.1010418e-007,-0.0878796
3.1110418e-007,-0.0878796
3.1210418e-007,-0.0878796
3.1310418e-007,-0.0703037
3.1410418e-007,-0.0703037
3.1510418e-007,-0.0878796
3.1610418e-007,-0.0703037
3.1710418e-007,-0.0527278
3.1810418e-007,-0.0878796
3.1910418e-007,-0.0703037
3.2010418e-007,-0.0703037
3.2110418e-007,-0.0703037
3.2210418e-007,-0.0878796
3.2310418e-007,-0.0878796
3.2410418e-007,-0.0703037
3.2510418e-007,-0.0703037
3.2610418e-007,-0.0703037
3.2710418e-007,-0.0703037
3.2810418e-007,-0.0878796
3.2910418e-007,-0.0703037
3.3010418e-007,-0.0703037
3.3110418e-007,-0.0878796
3.3210418e-007,-0.0703037
3.3310418e-007,-0.0527278
3.3410418e-007,-0.0703037
3.3510418e-007,-0.0878796
3.3610418e-007,-0.0703037
3.3710418e-007,-0.0703037
3.3810418e-007,-0.0878796
3.3910418e-007,-0.105456
3.4010418e-007,-0.0703037
3.4110418e-007,-0.0703037
3.4210418e-007,-0.0878796
3.4310418e-007,-0.0878796
3.4410418e-007,-0.0703037
3.4510418e-007,-0.0703037
3.4610418e-007,-0.0527278
3.4710418e-007,-0.0703037
3.4810418e-007,-0.0351519
3.4910418e-007,-0.0351519
3.5010418e-007,-0.0703037
3.5110418e-007,-0.0703037
3.5210418e-007,-0.0703037
3.5310418e-007,-0.0703037
3.5410418e-007,-0.0527278
3.5510418e-007,-0.0703037
3.5610418e-007,-0.0703037
3.5710418e-007,-0.0527278
3.5810418e-007,-0.0351519
3.5910418e-007,-0.0878796
3.6010418e-007,-0.0703037
3.6110418e-007,-0.0703037
3.6210418e-007,-0.0703037
3.6310418e-007,-0.0703037
3.6410418e-007,-0.0703037
3.6510418e-007,-0.0527278
3.6610418e-007,-0.0703037
3.6710418e-007,-0.0878796
3.6810418e-007,-0.0527278
3.6910418e-007,-0.0351519
3.7010418e-007,-0.0527278
3.7110418e-007,-0.0703037
3.7210418e-007,-0.0878796
3.7310418e-007,-0.0351519
3.7410418e-007,-0.0527278
3.7510418e-007,-0.0527278
3.7610418e-007,-0.0527278
3.7710418e-007,-0.0527278
3.7810418e-007,-0.0878796
3.7910418e-007,-0.0527278
3.8010418e-007,-0.0703037
3.8110418e-007,-0.0351519
3.8210418e-007,-0.0527278
3.8310418e-007,-0.0527278
3.8410418e-007,-0.0527278
3.8510418e-007,-0.0175759
3.8610418e-007,-0.0703037
3.8710418e-007,-0.0527278
3.8810418e-007,-0.0351519
3.8910418e-007,-0.0175759
3.9010418e-007,-0.0527278
3.9110418e-007,-0.0527278
3.9210418e-007,-0.0527278
3.9310418e-007,-0.0351519
3.9410418e-007,-0.0703037
3.9510418e-007,-0.0703037
3.9610418e-007,-0.0351519
3.9710418e-007,-0.0351519
3.9810418e-007,-0.0351519
3.9910418e-007,-0.0527278
4.0010418e-007,-0.0351519
4.0110418e-007,-0.0351519
4.0210418e-007,-0.0527278
4.0310418e-007,-0.0527278
4.0410418e-007,-0.0351519
4.0510418e-007,-0.0175759
4.0610418e-007,-0.0351519
4.0710418e-007,-0.0351519
4.0810418e-007,-0.0527278
4.0910418e-007,-0.0527278
4.1010418e-007,-0.0527278
4.1110418e-007,-0.0351519
4.1210418e-007,-0.0351519
4.1310418e-007,-0.0351519
4.1410418e-007,-0.0175759
4.1510418e-007,-0.0527278
4.1610418e-007,-0.0351519
4.1710418e-007,-0.0175759
4.1810418e-007,-0.0527278
4.1910418e-007,-0.0351519
4.2010418e-007,-0.0351519
4.2110418e-007,0
4.2210418e-007,-0.0351519
4.2310418e-007,-0.0527278
4.2410418e-007,-0.0351519
4.2510418e-007,0
4.2610418e-007,-0.0527278
4.2710418e-007,-0.0527278
4.2810418e-007,-0.0351519
4.2910418e-007,-0.0175759
4.3010418e-007,-0.0527278
4.3110418e-007,-0.0351519
4.3210418e-007,-0.0351519
4.3310418e-007,-0.0351519
4.3410418e-007,-0.0175759
4.3510418e-007,-0.0175759
4.3610418e-007,-0.0351519
4.3710418e-007,0
4.3810418e-007,-0.0175759
4.3910418e-007,-0.0175759
4.4010418e-007,0
4.4110418e-007,0.0175759
4.4210418e-007,-0.0351519
4.4310418e-007,-0.0351519
4.4410418e-007,-0.0175759
4.4510418e-007,0
4.4610418e-007,-0.0351519
4.4710418e-007,-0.0527278
4.4810418e-007,0
4.4910418e-007,0
4.5010418e-007,-0.0351519
4.5110418e-007,0
4.5210418e-007,-0.0351519
4.5310418e-007,0.0175759
4.5410418e-007,-0.0175759
4.5510418e-007,-0.0351519
4.5610418e-007,-0.0175759
4.5710418e-007,0
4.5810418e-007,-0.0175759
4.5910418e-007,-0.0175759
4.6010418e-007,0.0175759
4.6110418e-007,0.0175759
4.6210418e-007,-0.0175759
4.6310418e-007,0
4.6410418e-007,0
4.6510418e-007,0
4.6610418e-007,-0.0175759
4.6710418e-007,-0.0527278
4.6810418e-007,0
4.6910418e-007,0
4.7010418e-007,-0.0351519
4.7110418e-007,-0.0351519
4.7210418e-007,0.0175759
4.7310418e-007,0.0175759
4.7410418e-007,-0.0175759
4.7510418e-007,0
4.7610418e-007,-0.0175759
4.7710418e-007,0.0175759
4.7810418e-007,-0.0175759
4.7910418e-007,-0.0175759
4.8010418e-007,0
4.8110418e-007,0.0175759
4.8210418e-007,0.0175759
4.8310418e-007,0
4.8410418e-007,-0.0175759
4.8510418e-007,0
4.8610418e-007,0
4.8710418e-007,0.0175759
4.8810418e-007,0.0175759
4.8910418e-007,0.0175759
4.9010418e-007,0
4.9110418e-007,-0.0175759
4.9210418e-007,0.0351519
4.9310418e-007,0.0351519
4.9410418e-007,0
4.9510418e-007,0
4.9610418e-007,0.0175759
4.9710418e-007,0.0351519
4.9810418e-007,0.0175759
4.9910418e-007,0
5.0010418e-007,0.0175759
5.0110418e-007,0.0351519
5.0210418e-007,0.0175759
5.0310418e-007,-0.0175759
5.0410418e-007,0.0175759
5.0510418e-007,0.0351519
5.0610418e-007,0.0175759
5.0710418e-007,-0.0175759
5.0810418e-007,0.0175759
5.0910418e-007,0.0175759
5.1010418e-007,0.0175759
5.1110418e-007,0.0175759
5.1210418e-007,0.0351519
5.1310418e-007,0.0351519
5.1410418e-007,0.0175759
5.1510418e-007,0.0175759
5.1610418e-007,0.0175759
5.1710418e-007,0.0527278
5.1810418e-007,0.0175759
5.1910418e-007,0
5.2010418e-007,0.0351519
5.2110418e-007,0.0351519
5.2210418e-007,0.0175759
5.2310418e-007,0.0175759
5.2410418e-007,0.0351519
5.2510418e-007,0.0351519
5.2610418e-007,0.0175759
5.2710418e-007,0.0175759
5.2810418e-007,0.0351519
5.2910418e-007,0.0527278
5.3010418e-007,0.0175759
5.3110418e-007,0.0175759
5.3210418e-007,0.0351519
5.3310418e-007,0.0351519
5.3410418e-007,0.0351519
5.3510418e-007,0
5.3610418e-007,0.0351519
5.3710418e-007,0.0527278
5.3810418e-007,0.0175759
5.3910418e-007,0.0175759
5.4010418e-007,0.0527278
5.4110418e-007,0.0527278
5.4210418e-007,0.0351519
5.4310418e-007,0.0351519
5.4410418e-007,0.0351519
5.4510418e-007,0.0527278
5.4610418e-007,0.0351519
5.4710418e-007,0.0527278
5.4810418e-007,0.0175759
5.4910418e-007,0.0527278
5.5010418e-007,0.0351519
5.5110418e-007,0.0351519
5.5210418e-007,0.0527278
5.5310418e-007,0.0527278
5.5410418e-007,0.0527278
5.5510418e-007,0.0351519
5.5610418e-007,0.0351519
5.5710418e-007,0.0527278
5.5810418e-007,0.0351519
5.5910418e-007,0.0351519
5.6010418e-007,0.0527278
5.6110418e-007,0.0527278
5.6210418e-007,0.0527278
5.6310418e-007,0.0351519
5.6410418e-007,0.0527278
5.6510418e-007,0.0703037
5.6610418e-007,0.0351519
5.6710418e-007,0.0175759
5.6810418e-007,0.0527278
5.6910418e-007,0.0878796
5.7010418e-007,0.0527278
5.7110418e-007,0.0527278
5.7210418e-007,0.0527278
5.7310418e-007,0.0703037
5.7410418e-007,0.0351519
5.7510418e-007,0.0351519
5.7610418e-007,0.0527278
5.7710418e-007,0.0703037
5.7810418e-007,0.0527278
5.7910418e-007,0.0351519
5.8010418e-007,0.0703037
5.8110418e-007,0.0703037
5.8210418e-007,0.0527278
5.8310418e-007,0.0527278
5.8410418e-007,0.0527278
5.8510418e-007,0.0703037
5.8610418e-007,0.0351519
5.8710418e-007,0.0527278
5.8810418e-007,0.0527278
5.8910418e-007,0.0878796
5.9010418e-007,0.0527278
5.9110418e-007,0.0351519
5.9210418e-007,0.0703037
5.9310418e-007,0.0527278
5.9410418e-007,0.0703037
5.9510418e-007,0.0527278
5.9610418e-007,0.0703037
5.9710418e-007,0.0703037
5.9810418e-007,0.0527278
5.9910418e-007,0.0527278
6.0010418e-007,0.0878796
6.0110418e-007,0.0703037
6.0210418e-007,0.0527278
6.0310418e-007,0.0527278
6.0410418e-007,0.0703037
6.0510418e-007,0.0703037
6.0610418e-007,0.0527278
6.0710418e-007,0.0703037
6.0810418e-007,0.0527278
6.0910418e-007,0.0878796
6.1010418e-007,0.0878796
6.1110418e-007,0.0703037
6.1210418e-007,0.105456
6.1310418e-007,0.0878796
6.1410418e-007,0.0527278
6.1510418e-007,0.0703037
6.1610418e-007,0.0703037
6.1710418e-007,0.0878796
6.1810418e-007,0.0703037
6.1910418e-007,0.0878796
6.2010418e-007,0.0878796
6.2110418e-007,0.105456
6.2210418e-007,0.0527278
6.2310418e-007,0.0703037
6.2410418e-007,0.0703037
6.2510418e-007,0.105456
6.2610418e-007,0.0878796
6.2710418e-007,0.0703037
6.2810418e-007,0.0703037
6.2910418e-007,0.0878796
6.3010418e-007,0.0878796
6.3110418e-007,0.0527278
6.3210418e-007,0.0878796
6.3310418e-007,0.0878796
6.3410418e-007,0.0703037
6.3510418e-007,0.0878796
6.3610418e-007,0.0878796
6.3710418e-007,0.123031
6.3810418e-007,0.0878796
6.3910418e-007,0.0703037
6.4010418e-007,0.0703037
6.4110418e-007,0.0878796
6.4210418e-007,0.0878796
6.4310418e-007,0.0703037
6.4410418e-007,0.105456
6.4510418e-007,0.123031
6.4610418e-007,0.0527278
6.4710418e-007,0.0527278
6.4810418e-007,0.105456
6.4910418e-007,0.0878796
6.5010418e-007,0.0878796
6.5110418e-007,0.0703037
6.5210418e-007,0.105456
6.5310418e-007,0.123031
6.5410418e-007,0.0878796
6.5510418e-007,0.105456
6.5610418e-007,0.105456
6.5710418e-007,0.105456
6.5810418e-007,0.105456
6.5910418e-007,0.0703037
6.6010418e-007,0.0878796
6.6110418e-007,0.0878796
6.6210418e-007,0.0703037
6.6310418e-007,0.0878796
6.6410418e-007,0.0878796
6.6510418e-007,0.105456
6.6610418e-007,0.0878796
6.6710418e-007,0.0878796
6.6810418e-007,0.123031
6.6910418e-007,0.0878796
6.7010418e-007,0.105456
6.7110418e-007,0.105456
6.7210418e-007,0.123031
6.7310418e-007,0.105456
6.7410418e-007,0.0703037
6.7510418e-007,0.0878796
6.7610418e-007,0.0878796
6.7710418e-007,0.105456
6.7810418e-007,0.123031
6.7910418e-007,0.105456
6.8010418e-007,0.105456
6.8110418e-007,0.123031
6.8210418e-007,0.105456
6.8310418e-007,0.0878796
6.8410418e-007,0.0878796
6.8510418e-007,0.123031
6.8610418e-007,0.0878796
6.8710418e-007,0.0878796
6.8810418e-007,0.123031
6.8910418e-007,0.123031
6.9010418e-007,0.0878796
6.9110418e-007,0.0878796
6.9210418e-007,0.105456
6.9310418e-007,0.123031
6.9410418e-007,0.0878796
6.9510418e-007,0.0878796
6.9610418e-007,0.105456
6.9710418e-007,0.0878796
6.9810418e-007,0.0878796
6.9910418e-007,0.0878796
7.0010418e-007,0.123031
7.0110418e-007,0.123031
7.0210418e-007,0.105456
7.0310418e-007,0.0878796
7.0410418e-007,0.105456
7.0510418e-007,0.105456
7.0610418e-007,0.0878796
7.0710418e-007,0.105456
7.0810418e-007,0.105456
7.0910418e-007,0.105456
7.1010418e-007,0.105456
7.1110418e-007,0.123031
7.1210418e-007,0.123031
7.1310418e-007,0.123031
7.1410418e-007,0.123031
7.1510418e-007,0.105456
7.1610418e-007,0.105456
7.1710418e-007,0.105456
7.1810418e-007,0.0878796
7.1910418e-007,0.0878796
7.2010418e-007,0.105456
7.2110418e-007,0.105456
7.2210418e-007,0.123031
7.2310418e-007,0.123031
7.2410418e-007,0.105456
7.2510418e-007,0.123031
7.2610418e-007,0.105456
7.2710418e-007,0.105456
7.2810418e-007,0.0878796
7.2910418e-007,0.140607
7.3010418e-007,0.105456
7.3110418e-007,0.105456
7.3210418e-007,0.123031
7.3310418e-007,0.123031
7.3410418e-007,0.0878796
7.3510418e-007,0.105456
7.3610418e-007,0.105456
7.3710418e-007,0.140607
7.3810418e-007,0.105456
7.3910418e-007,0.123031
7.4010418e-007,0.140607
7.4110418e-007,0.123031
7.4210418e-007,0.123031
7.4310418e-007,0.123031
7.4410418e-007,0.123031
7.4510418e-007,0.105456
7.4610418e-007,0.123031
7.4710418e-007,0.105456
7.4810418e-007,0.123031
7.4910418e-007,0.123031
7.5010418e-007,0.105456
7.5110418e-007,0.140607
7.5210418e-007,0.123031
7.5310418e-007,0.123031
7.5410418e-007,0.123031
7.5510418e-007,0.105456
7.5610418e-007,0.140607
7.5710418e-007,0.123031
7.5810418e-007,0.123031
7.5910418e-007,0.123031
7.6010418e-007,0.105456
7.6110418e-007,0.123031
7.6210418e-007,0.123031
7.6310418e-007,0.123031
7.6410418e-007,0.123031
7.6510418e-007,0.140607
7.6610418e-007,0.140607
7.6710418e-007,0.105456
7.6810418e-007,0.105456
7.6910418e-007,0.140607
7.7010418e-007,0.105456
7.7110418e-007,0.140607
7.7210418e-007,0.123031
7.7310418e-007,0.123031
7.7410418e-007,0.123031
7.7510418e-007,0.0878796
7.7610418e-007,0.123031
7.7710418e-007,0.123031
7.7810418e-007,0.123031
7.7910418e-007,0.140607
7.8010418e-007,0.140607
7.8110418e-007,0.105456
7.8210418e-007,0.105456
7.8310418e-007,0.105456
7.8410418e-007,0.123031
7.8510418e-007,0.123031
7.8610418e-007,0.123031
7.8710418e-007,0.123031
7.8810418e-007,0.123031
7.8910418e-007,0.123031
7.9010418e-007,0.123031
7.9110418e-007,0.123031
7.9210418e-007,0.123031
7.9310418e-007,0.123031
7.9410418e-007,0.105456
7.9510418e-007,0.105456
7.9610418e-007,0.123031
7.9710418e-007,0.140607
7.9810418e-007,0.105456
7.9910418e-007,0.123031
8.0010418e-007,0.123031
8.0110418e-007,0.123031
8.0210418e-007,0.123031
8.0310418e-007,0.105456
8.0410418e-007,0.105456
8.0510418e-007,0.123031
8.0610418e-007,0.123031
8.0710418e-007,0.0878796
8.0810418e-007,0.123031
8.0910418e-007,0.123031
8.1010418e-007,0.123031
8.1110418e-007,0.105456
8.1210418e-007,0.140607
