LECROYWaveRunneržR,21150,Waveform
Segments,1,SegmentSize,100002
Segment,TrigTime,TimeSinceSegment1
#1,31-May-2022 16:32:16,0                 
Time,Ampl
-6.95819626e-010,-0.123031
3.04180374e-010,-0.123031
1.30418037e-009,-0.158183
2.30418037e-009,-0.140607
3.30418037e-009,-0.123031
4.30418037e-009,-0.0878796
5.30418037e-009,-0.158183
6.30418037e-009,-0.158183
7.30418037e-009,-0.123031
8.30418037e-009,-0.158183
9.30418037e-009,-0.175759
1.03041804e-008,-0.158183
1.13041804e-008,-0.158183
1.23041804e-008,-0.123031
1.33041804e-008,-0.140607
1.43041804e-008,-0.140607
1.53041804e-008,-0.140607
1.63041804e-008,-0.140607
1.73041804e-008,-0.175759
1.83041804e-008,-0.158183
1.93041804e-008,-0.140607
2.03041804e-008,-0.123031
2.13041804e-008,-0.140607
2.23041804e-008,-0.193335
2.33041804e-008,-0.140607
2.43041804e-008,-0.158183
2.53041804e-008,-0.175759
2.63041804e-008,-0.158183
2.73041804e-008,-0.140607
2.83041804e-008,-0.123031
2.93041804e-008,-0.158183
3.03041804e-008,-0.140607
3.13041804e-008,-0.140607
3.23041804e-008,-0.123031
3.33041804e-008,-0.175759
3.43041804e-008,-0.175759
3.53041804e-008,-0.140607
3.63041804e-008,-0.158183
3.73041804e-008,-0.175759
3.83041804e-008,-0.158183
3.93041804e-008,-0.123031
4.03041804e-008,-0.140607
4.13041804e-008,-0.175759
4.23041804e-008,-0.158183
4.33041804e-008,-0.158183
4.43041804e-008,-0.158183
4.53041804e-008,-0.158183
4.63041804e-008,-0.158183
4.73041804e-008,-0.175759
4.83041804e-008,-0.158183
4.93041804e-008,-0.175759
5.03041804e-008,-0.175759
5.13041804e-008,-0.140607
5.23041804e-008,-0.158183
5.33041804e-008,-0.175759
5.43041804e-008,-0.175759
5.53041804e-008,-0.158183
5.63041804e-008,-0.140607
5.73041804e-008,-0.175759
5.83041804e-008,-0.175759
5.93041804e-008,-0.175759
6.03041804e-008,-0.140607
6.13041804e-008,-0.140607
6.23041804e-008,-0.175759
6.33041804e-008,-0.158183
6.43041804e-008,-0.158183
6.53041804e-008,-0.158183
6.63041804e-008,-0.175759
6.73041804e-008,-0.158183
6.83041804e-008,-0.158183
6.93041804e-008,-0.140607
7.03041804e-008,-0.175759
7.13041804e-008,-0.158183
7.23041804e-008,-0.140607
7.33041804e-008,-0.158183
7.43041804e-008,-0.193335
7.53041804e-008,-0.158183
7.63041804e-008,-0.140607
7.73041804e-008,-0.210911
7.83041804e-008,-0.175759
7.93041804e-008,-0.175759
8.03041804e-008,-0.158183
8.13041804e-008,-0.193335
8.23041804e-008,-0.175759
8.33041804e-008,-0.158183
8.43041804e-008,-0.158183
8.53041804e-008,-0.158183
8.63041804e-008,-0.175759
8.73041804e-008,-0.158183
8.83041804e-008,-0.175759
8.93041804e-008,-0.158183
9.03041804e-008,-0.175759
9.13041804e-008,-0.175759
9.23041804e-008,-0.140607
9.33041804e-008,-0.158183
9.43041804e-008,-0.158183
9.53041804e-008,-0.158183
9.63041804e-008,-0.158183
9.73041804e-008,-0.175759
9.83041804e-008,-0.193335
9.93041804e-008,-0.158183
1.0030418e-007,-0.158183
1.0130418e-007,-0.158183
1.0230418e-007,-0.175759
1.0330418e-007,-0.175759
1.0430418e-007,-0.140607
1.0530418e-007,-0.175759
1.0630418e-007,-0.158183
1.0730418e-007,-0.175759
1.0830418e-007,-0.140607
1.0930418e-007,-0.175759
1.1030418e-007,-0.175759
1.1130418e-007,-0.140607
1.1230418e-007,-0.158183
1.1330418e-007,-0.175759
1.1430418e-007,-0.193335
1.1530418e-007,-0.158183
1.1630418e-007,-0.158183
1.1730418e-007,-0.158183
1.1830418e-007,-0.193335
1.1930418e-007,-0.158183
1.2030418e-007,-0.175759
1.2130418e-007,-0.193335
1.2230418e-007,-0.158183
1.2330418e-007,-0.140607
1.2430418e-007,-0.158183
1.2530418e-007,-0.193335
1.2630418e-007,-0.175759
1.2730418e-007,-0.140607
1.2830418e-007,-0.123031
1.2930418e-007,-0.175759
1.3030418e-007,-0.158183
1.3130418e-007,-0.158183
1.3230418e-007,-0.140607
1.3330418e-007,-0.140607
1.3430418e-007,-0.175759
1.3530418e-007,-0.158183
1.3630418e-007,-0.158183
1.3730418e-007,-0.175759
1.3830418e-007,-0.175759
1.3930418e-007,-0.158183
1.4030418e-007,-0.123031
1.4130418e-007,-0.140607
1.4230418e-007,-0.175759
1.4330418e-007,-0.140607
1.4430418e-007,-0.158183
1.4530418e-007,-0.158183
1.4630418e-007,-0.175759
1.4730418e-007,-0.158183
1.4830418e-007,-0.123031
1.4930418e-007,-0.158183
1.5030418e-007,-0.175759
1.5130418e-007,-0.158183
1.5230418e-007,-0.140607
1.5330418e-007,-0.158183
1.5430418e-007,-0.175759
1.5530418e-007,-0.175759
1.5630418e-007,-0.158183
1.5730418e-007,-0.140607
1.5830418e-007,-0.175759
1.5930418e-007,-0.140607
1.6030418e-007,-0.140607
1.6130418e-007,-0.158183
1.6230418e-007,-0.158183
1.6330418e-007,-0.158183
1.6430418e-007,-0.158183
1.6530418e-007,-0.175759
1.6630418e-007,-0.140607
1.6730418e-007,-0.158183
1.6830418e-007,-0.158183
1.6930418e-007,-0.158183
1.7030418e-007,-0.175759
1.7130418e-007,-0.140607
1.7230418e-007,-0.123031
1.7330418e-007,-0.158183
1.7430418e-007,-0.158183
1.7530418e-007,-0.158183
1.7630418e-007,-0.140607
1.7730418e-007,-0.175759
1.7830418e-007,-0.158183
1.7930418e-007,-0.140607
1.8030418e-007,-0.123031
1.8130418e-007,-0.158183
1.8230418e-007,-0.158183
1.8330418e-007,-0.140607
1.8430418e-007,-0.140607
