LECROYWaveRunneržR,21150,Waveform
Segments,1,SegmentSize,100001
Segment,TrigTime,TimeSinceSegment1
#1,11-May-2022 12:04:48,0                 
Time,Ampl
-0.00010000005,322.094
-9.9998052e-005,322.094
-9.9996052e-005,322.094
-9.9994052e-005,322.094
-9.9992052e-005,288.884
-9.9990052e-005,322.094
-9.9988052e-005,322.094
-9.9986052e-005,355.303
-9.9984052e-005,322.094
-9.9982052e-005,322.094
-9.9980052e-005,322.094
-9.9978052e-005,322.094
-9.9976052e-005,355.303
-9.9974052e-005,355.303
-9.9972052e-005,355.303
-9.9970052e-005,355.303
-9.9968052e-005,355.303
-9.9966052e-005,355.303
-9.9964052e-005,388.512
-9.9962052e-005,322.094
-9.9960052e-005,322.094
-9.9958052e-005,322.094
-9.9956052e-005,388.512
-9.9954052e-005,355.303
-9.9952052e-005,355.303
-9.9950052e-005,355.303
-9.9948052e-005,421.722
-9.9946052e-005,355.303
-9.9944052e-005,355.303
-9.9942052e-005,388.512
-9.9940052e-005,388.512
-9.9938052e-005,355.303
-9.9936052e-005,355.303
-9.9934052e-005,355.303
-9.9932052e-005,388.512
-9.9930052e-005,388.512
-9.9928052e-005,355.303
-9.9926052e-005,388.512
-9.9924052e-005,388.512
-9.9922052e-005,355.303
-9.9920052e-005,388.512
-9.9918052e-005,355.303
-9.9916052e-005,355.303
-9.9914052e-005,355.303
-9.9912052e-005,322.094
-9.9910052e-005,355.303
-9.9908052e-005,388.512
-9.9906052e-005,355.303
-9.9904052e-005,355.303
-9.9902052e-005,388.512
-9.9900052e-005,421.722
-9.9898052e-005,388.512
-9.9896052e-005,355.303
-9.9894052e-005,388.512
-9.9892052e-005,355.303
-9.9890052e-005,322.094
-9.9888052e-005,355.303
-9.9886052e-005,355.303
-9.9884052e-005,388.512
-9.9882052e-005,322.094
-9.9880052e-005,355.303
-9.9878052e-005,388.512
-9.9876052e-005,421.722
-9.9874052e-005,355.303
-9.9872052e-005,388.512
-9.9870052e-005,355.303
-9.9868052e-005,388.512
-9.9866052e-005,322.094
-9.9864052e-005,355.303
-9.9862052e-005,288.884
-9.9860052e-005,288.884
-9.9858052e-005,322.094
-9.9856052e-005,288.884
-9.9854052e-005,288.884
-9.9852052e-005,255.675
-9.9850052e-005,255.675
-9.9848052e-005,288.884
-9.9846052e-005,288.884
-9.9844052e-005,288.884
-9.9842052e-005,322.094
-9.9840052e-005,322.094
-9.9838052e-005,288.884
-9.9836052e-005,322.094
-9.9834052e-005,288.884
-9.9832052e-005,288.884
-9.9830052e-005,255.675
-9.9828052e-005,255.675
-9.9826052e-005,288.884
-9.9824052e-005,288.884
-9.9822052e-005,288.884
-9.9820052e-005,288.884
-9.9818052e-005,255.675
-9.9816052e-005,255.675
-9.9814052e-005,288.884
-9.9812052e-005,255.675
-9.9810052e-005,255.675
-9.9808052e-005,255.675
-9.9806052e-005,255.675
-9.9804052e-005,255.675
-9.9802052e-005,255.675
-9.9800052e-005,288.884
-9.9798052e-005,255.675
-9.9796052e-005,222.465
-9.9794052e-005,222.465
-9.9792052e-005,255.675
-9.9790052e-005,222.465
-9.9788052e-005,222.465
-9.9786052e-005,255.675
-9.9784052e-005,255.675
-9.9782052e-005,222.465
-9.9780052e-005,222.465
-9.9778052e-005,222.465
-9.9776052e-005,255.675
-9.9774052e-005,222.465
-9.9772052e-005,189.256
-9.9770052e-005,222.465
-9.9768052e-005,189.256
-9.9766052e-005,189.256
-9.9764052e-005,222.465
-9.9762052e-005,189.256
-9.9760052e-005,255.675
-9.9758052e-005,189.256
-9.9756052e-005,222.465
-9.9754052e-005,189.256
-9.9752052e-005,189.256
-9.9750052e-005,189.256
-9.9748052e-005,156.047
-9.9746052e-005,189.256
-9.9744052e-005,189.256
-9.9742052e-005,189.256
